Title,URL,Advertiser,Location,Listing Date,Short Description
Support Worker - Vincentian House,https://www.seek.com.au/jobs/job/36425102?type=standard,St Vincent de Paul Society NSW,Sydney,16d ago,"Role to provide support to clients at the site, assist in the entry &amp; assessment of new clients;  assist in the daily running of the site."
Medical Receptionist Required,https://www.seek.com.au/jobs/job/36425075?type=standard,Gympie Road Medical Centre,Brisbane,16d ago,Experienced Medical Receptionist Required in Pine Rivers Area
"Pharmacist in Charge – Slade Pharmacy Currumbin, QLD",https://www.seek.com.au/jobs/job/36424865?type=standout,Slade Pharmacy Services,Gold Coast,16d ago,Offer advice and patient care | Drive quality health outcomes | Suited to a pharmacist with a strong clinical background and exceptional communication
"NANNY, Babysitting and After School Carer Jobs - Melbourne WIDE",https://www.seek.com.au/jobs/job/36424846?type=standout,Melbourne's Leading Nanny Agency,Melbourne,16d ago,Looking for a new job? Have a passion for working with children? We have loads of Families MELBOURNE WIDE looking for the perfect Nanny! APPLY TODAY!!
Casual relief educators needed,https://www.seek.com.au/jobs/job/36424809?type=standard,Ascot Early Childhood,Brisbane,16d ago,"We are looking for passionate, enthusiastic educators to join our team on a casual basis to cover staff absences and leave."
Dentist Required,https://www.seek.com.au/jobs/job/36424789?type=standout,Dunstan Medical and Dental,Melbourne,16d ago,Dunstan Dental &amp; Medical in Clayton is looking for an enthusiastic Dentist to join our friendly team!
Aged Care Physio/Occupational Therapist Urgent Start in Sydney.New grad welcome.,https://www.seek.com.au/jobs/job/36415833?type=standard,CLINICALS PTY LIMITED,Sydney,16d ago,Aged Care Physio/Occupational Therapist needed immediately for a multi award winning Aged Care facilitiy in Sydney. New Grad WELCOME to apply.
Colour Consultant,https://www.seek.com.au/jobs/job/36424760?type=standard,Sydney,Parramatta & Western Suburbs,16d ago,Well sought after Building Company in Penrith is seeking an Experienced Colour Consultant to join our team. The role is a Permanent Part Time Position
Beauty Manager Garden City,https://www.seek.com.au/jobs/job/36424754?type=standard,Ultraceuticals,Perth,16d ago,Amazing opportunity for an experienced Retail Manager with a cosmeceutical/ cosmetic background to join Australia's number one cosmeceutical brand!
Night Sorter (Freight),https://www.seek.com.au/jobs/job/36424702?type=standard,Universal Express,ACT,16d ago,Assist with the unloading of trucks and sorting of Parcel freight. Casual award rates and conditions. Mon - Fri 0230 - 0630.
Part Time Hairdresser,https://www.seek.com.au/jobs/job/36422034?type=standout,Anton Steele Hair,Brisbane,16d ago,We are looking for a part-time fully qualified hairdersser with a minimum 5 years experience to join our fun creative team.
Lead Educator - School Care & Casual Educators,https://www.seek.com.au/jobs/job/36424575?type=standout,Affinity Education Group,Brisbane,16d ago,We're seeking a passionate Casual Educators for our centre Tadpoles Cashmere
Thin Lizzy Retail/Product Demonstrator - Fantastic Earning Opportunity,https://www.seek.com.au/jobs/job/36424428?type=standout,Brand Developers Ltd,Melbourne,16d ago,Join our team of Product Demonstrators across Australasia - Team Thin Lizzy!
Occupational Therapist Senior Clinician APMH U3,https://www.seek.com.au/jobs/job/36424415?type=standard,Monash Health,Melbourne,16d ago,Occupational Therapist Grade 3 or 2. Aged Persons' Mental Health. Your opportunity to lead an OT program in a multi-disciplinary environment.
Part Time Maintenance Handyman,https://www.seek.com.au/jobs/job/36424390?type=standard,Gosford & Central Coast,Trades & Services,16d ago,West Gosford property requires the services of a suitably qualified handyman.
Quest - Front Office Receptionist,https://www.seek.com.au/jobs/job/36424371?type=standard,Alice Springs & Central Australia,Administration & Office Support,16d ago,Casual or part-time. Previous experience recommended. Competitive remuneration offered.
Primary Teachers For Home School,https://www.seek.com.au/jobs/job/36502091?type=promoted,Sydney,North Shore & Northern Beaches,"",Primary Teachers For Home School
Finance Business Partner - 0.8FTE,https://www.seek.com.au/jobs/job/36533973?type=promoted,Murray City Country Coast GP Training,South West Coast VIC,"",MCCC GP Training is seeking applications to the new position of Finance Business Partner.
School Cleaners,https://www.seek.com.au/jobs/job/36424359?type=standard,Melbourne,CBD & Inner Suburbs,16d ago,Part-time Our company is seeking experienced commercial cleaners to work part-time in Outer Eastern Melbourne (suburbs covering Ringwood to Belgrave).
Sales Representative,https://www.seek.com.au/jobs/job/36424354?type=standard,Melbourne,Bayside & South Eastern Suburbs,16d ago,Battery Customer Sales Rep
PART-TIME MEDICAL RECEPTIONIST,https://www.seek.com.au/jobs/job/36424349?type=standard,Cairns & Far North,Healthcare & Medical,16d ago,"Exciting career opportunity available for enthusiastic, energetic, smart, dynamic person to join our team as a part-time Medical Receptionist"
PLUMBER/GAS FITTER,https://www.seek.com.au/jobs/job/36424337?type=standard,Adelaide,Trades & Services,16d ago,"Vehicle and tools supplied, Casual/Part time position. Northern Suburbs, Barossa Valley &amp; York Peninsula. Smll business with great working conditions."
Paediatric Nurse,https://www.seek.com.au/jobs/job/36424306?type=standard,Glenallen School,Melbourne,16d ago,Improve the quality of life and the education of school aged students in this paediatric nursing role.
Paediatric Nurse,https://www.seek.com.au/jobs/job/36424307?type=standard,Glenallen School,Melbourne,16d ago,Improve the quality of life and the education of school aged students in this paediatric nursing role.
Customer Service & Admin Role,https://www.seek.com.au/jobs/job/36424303?type=standard,Pirez Electric Bikes,Melbourne,16d ago,"A small electric bike business looking for a motivated, organised and friendly individual to help out."
Membership Sales and Marketing Consultant,https://www.seek.com.au/jobs/job/36424238?type=standard,ANZCP,Sydney,16d ago,The part-time position is responsible for converting membership leads into sales through outbound call work &amp; other marketing communication channels.
Quality Business Partner,https://www.seek.com.au/jobs/job/36424081?type=standout,Benetas,Melbourne,16d ago,We have an exciting opportunity for a part time Quality Business Partner based at our Support Office in Hawthorn East.
Teacher Graphic Design,https://www.seek.com.au/jobs/job/36424030?type=standard,Wodonga Institute of TAFE,Albury Area,16d ago,A part time opportunity for a teacher with a creative flair.
Teacher Graphic Design,https://www.seek.com.au/jobs/job/36424031?type=standard,Wodonga Institute of TAFE,Albury Area,16d ago,A part time opportunity for a teacher with a creative flair.
ECT required in Karana Downs - 2 days per week,https://www.seek.com.au/jobs/job/36423905?type=standout,Brisbane,CBD & Inner Suburbs,16d ago,"Do you remember that special place you played as a child? Do you remember the joys of a muddy puddle, the excitement of playing in the rain?"
Assistant in Nursing - Aegis Balmoral,https://www.seek.com.au/jobs/job/36423825?type=standard,Aegis Aged Care,Perth,16d ago,Take this opportunity to be a part of Western Australia's largest provider in Residential Aged Care services to make a real difference.
Centre Coordinator,https://www.seek.com.au/jobs/job/36423820?type=standard,The Hangout Outside Of School Hours Care,Perth,16d ago,"Join our Team of fun and caring educators! We are looking for a friendly and committed Coordinator to join our dynamic, and fun centre!"
Part-Time Customer Service Representative,https://www.seek.com.au/jobs/job/36423793?type=standard,Melbourne,Northern Suburbs,16d ago,We are seeking a highly motivated and enthusiastic person for a part-time customer service representative position.
Receptionist/Office Administration (Casual: Fridays & Saturdays),https://www.seek.com.au/jobs/job/36423791?type=standard,The Positive Psychology Centre,Mornington Peninsula & Bass Coast,16d ago,An exciting opportunity to join a fast growing business and recent winner of the 2018 Peninsula Business Health Practitioner Award.
Medical Receptionist | South of the River Location,https://www.seek.com.au/jobs/job/36423775?type=standard,Perth,Fremantle & Southern Suburbs,16d ago,"Established medical practice seeking enthusiastic receptionists. Part-time, full time and casual opportunities available."
Regional Youth Support Worker - Lowood based,https://www.seek.com.au/jobs/job/36423758?type=standout,ICYS Ipswich Community Youth Service Inc,Somerset & Lockyer,16d ago,Provides individualised support to young people aged 12 to 18 within the Somerset and Lockyer Valley regions by providing case management intervention
Office / light warehouse duties,https://www.seek.com.au/jobs/job/36423754?type=standard,GandK Printing,Sydney,16d ago,"We are a printing company based in Chatswood, we currently have a part time position available in our office."
Senior Dental Assistant,https://www.seek.com.au/jobs/job/36423740?type=standard,Full smile dental,Brisbane,16d ago,"Experienced, Passionate, Hard working Senior dental assistant /receptionist required for busy South Brisbane practice. Full time position"
Gaming Attendant,https://www.seek.com.au/jobs/job/36314253?type=promoted,Harbord Diggers,Sydney,"","Exciting role for an energetic, motivated &amp; committed Gaming Attendants! Provide prompt &amp; efficient service to members &amp; guests on the Gaming floor"
Accounts Officer,https://www.seek.com.au/jobs/job/36526366?type=promoted,ACT,Accounting,"","Ensure accounts payable and receivable, banking and payroll transactions are recorded accurately and in a timely manner"
Early Childhood Professional,https://www.seek.com.au/jobs/job/36423715?type=standard,Children's Educare,Toowoomba & Darling Downs,16d ago,We are seeking a passionate early childhood professional to join and lead the dedicated team at Children’s Educare.
Part Time DENTIST wanted in private practice,https://www.seek.com.au/jobs/job/36423699?type=standard,Camberwell Junction Dental,Melbourne,16d ago,Busy privately owned practice in Camberwell seeking a part time dentist to join the team.
Part-time Office Manager - Accounting/Bookkeeper,https://www.seek.com.au/jobs/job/36423694?type=standard,Medical Architecture Australasia Pty Ltd,Sydney,16d ago,"Architecture Practice in Surry Hills minutes from Central, requires an all round Office Manager with Accounting/Bookkeeping background"
Clinical Nurse Consultant - Infection Control Manager,https://www.seek.com.au/jobs/job/36423584?type=standard,Wimmera Healthcare Group,Horsham & Grampians,16d ago,"Wimmera Health Care Group is a leading rural health service providing acute, subacute, primary &amp; residential care in the Grampians region of Victoria"
Food Service Assistant,https://www.seek.com.au/jobs/job/36423577?type=standout,BlueCross Community & Residential Services,Melbourne,16d ago,We are seeking an experienced Food Service Assistant to join the team at BlueCross Tarralla in Croydon.
"Speech Pathologist - Paediatrics - Eastern Suburbs, Sydney",https://www.seek.com.au/jobs/job/36423411?type=standard,Speakable,Sydney,16d ago,"Speakable is a rapidly growing private Speech Pathology practice in Bondi Junction, Sydney. Searching for a PT Speech Pathologist to join our team."
Disability Support Worker - Expression of Interest,https://www.seek.com.au/jobs/job/36423378?type=standard,Samaritans Foundation,Gosford & Central Coast,16d ago,Do you have a passion for helping people? We are currently taking Expressions of Interest for part time and casual positions. Apply with us now!
Full time /Part time Dental Assistant,https://www.seek.com.au/jobs/job/36423341?type=standard,Five Dock Dental Clinic,Sydney,16d ago,Great opportunity for an experienced Dental Assistant in established practice at Five Dock.
"Beauty Therapist Traveller - Lancome, Pharmacy VIC",https://www.seek.com.au/jobs/job/35630710?type=standout,L'Oreal Australia,Melbourne,16d ago,"A stylish combination of French elegance, charm and audacity, Lancôme takes great pleasure in bringing beauty to life."
"Beauty Therapist Traveller - Lancome, Pharmacy NSW",https://www.seek.com.au/jobs/job/35630921?type=standout,L'Oreal Australia,Sydney,16d ago,"A stylish combination of French elegance, charm and audacity, Lancôme takes great pleasure in bringing beauty to life."
Boarding Supervisor | McAuley Residential College,https://www.seek.com.au/jobs/job/36423278?type=standard,Diocese of Toowoomba Catholic Schools,Toowoomba & Darling Downs,16d ago,"Boarding Supervisor to provide a friendly and homely environment for residents of McAuley House at St Saviour's College, Toowoomba."
Mechanical Trade assistant,https://www.seek.com.au/jobs/job/36423158?type=standard,Southern Auto,Hobart,16d ago,Seeking an assistant to help with a busy mechanical workshop in Moonah.
After Hours Doctor,https://www.seek.com.au/jobs/job/36423021?type=standard,Scarborough Beach Medical Centre,Perth,16d ago,After Hours Doctor required for family practice on weeknights and weekends. Both VR Doctors &amp; non VR Doctors are eligible apply.
Personal Assistant,https://www.seek.com.au/jobs/job/36423013?type=standout,Macquarie Neurosurgery,Sydney,16d ago,A unique opportunity for an experienced professional PA to take up a 10 month part-time contract supporting some of Australia's leading neurosurgeons
Finance & Accounts Officer,https://www.seek.com.au/jobs/job/36422975?type=standout,Macquarie Neurosurgery,Sydney,16d ago,"The Finance/ Accounts Officer will maintain all accounting records, payroll, accounts payable/receivable, banking, billing &amp; monthly financial reports"
Bachelor trained Early Childhood Teacher37.5 hours,https://www.seek.com.au/jobs/job/36422899?type=standard,Think Childcare Limited,Sydney,16d ago,Flexible hours available for a passionate and dedicated Bachelor Trained ECT for our centre in the Campbelltown area.
Speech Pathologist,https://www.seek.com.au/jobs/job/36422892?type=standout,Montrose Therapy & Respite Services,Northern QLD,16d ago,We are currently seeking a Speech Pathologist to join our Townsville team on a part-time basis. Graduates welcome to apply!
Housekeeping Coordinator - Part Time,https://www.seek.com.au/jobs/job/36422767?type=standard,Primus Hotel Sydney,Sydney,16d ago,A hidden gem in the heart of Sydney.. come join our Housekeeping Team at The Primus Hotel Sydney
Maintenance Officer,https://www.seek.com.au/jobs/job/36422764?type=standout,RACV,Mornington Peninsula & Bass Coast,16d ago,Join a great team doing what you enjoy! 
After School Care - Belconnen,https://www.seek.com.au/jobs/job/36422655?type=standout,Randstad - Education,ACT,16d ago,Randstad Education are seeking a Diploma of School Aged Care to work Part Time in a fantastic after school care centre.
Board Support Officer,https://www.seek.com.au/jobs/job/36457714?type=promoted,Our Community Company,West Gippsland and Latrobe Valley,"","Part-time Board Support Officer to manage administration and governance tasks for Our Community Company Ltd, franchisee of Bendigo &amp; Adelaide Bank."
Junior Administrative Assistant | Immediate Start | Alstonville,https://www.seek.com.au/jobs/job/36535112?type=promoted,Rochdale Accounting and Business Advisory,Lismore & Far North Coast,"","Rochdale Accounting &amp; Business Advisory are seeking a reliable, hardworking individual with a willingness to learn and grow."
Architectural Sales Consultant,https://www.seek.com.au/jobs/job/36088433?type=standard,Plyco Pty Ltd,Melbourne,16d ago,"Exciting opportunity for a dynamic and self-motivated Architectural Sales Consultant to join our team , based at our Fairfield office"
Front Office Receptionist - Part Time,https://www.seek.com.au/jobs/job/36422527?type=standard,TFE Hotels,Sydney,16d ago,Be a part of Sydney's newest hotel to hit the Airport precinct as the first point of contact to our guests &amp; grow your career with TFE!
Early Childhood Educator's - Permanent | Casual | Schoolies,https://www.seek.com.au/jobs/job/36422512?type=standard,Petit Early Learning Journey - Caloundra,Sunshine Coast,16d ago,Opportunity for Passionate and Dedicated Educators seeking an opportunity to grow within our team orientated and Holistic child-focused Centre.
Front Office Night Receptionist - Part Time,https://www.seek.com.au/jobs/job/36422510?type=standard,TFE Hotels,Sydney,16d ago,Be a part of Sydney's newest hotel to hit the Airport precinct as the first point of contact to our guests &amp; grow your career with TFE!
Practice Nurse,https://www.seek.com.au/jobs/job/36422502?type=standard,Independent Practitioner Network,Sydney,16d ago,IPN is looking for a compassionate Practice Nurse to work with our teams in Sydney CBD.
Community Physiotherapist Or Occupational Therapist,https://www.seek.com.au/jobs/job/36422499?type=standard,Sugarman Australia,Sydney,16d ago,Amazing opportunity to join one of Sydney's fastest growing community based age care organisation. 
Community Physiotherapist Or Occupational Therapist,https://www.seek.com.au/jobs/job/36422449?type=standard,Sugarman Australia,Sydney,16d ago,Amazing opportunity to join one of Sydney's fastest growing community based age care organisation. 
Vocational Trainers in Canberra. Disability / Community Services,https://www.seek.com.au/jobs/job/36422431?type=standard,AAMS,ACT,16d ago,Vocational trainers permanent -part time 25-30 hours per week. Start July 2018 in Mawson ACT.
Chef de Partie - Part Time,https://www.seek.com.au/jobs/job/36422423?type=standard,TFE Hotels,Darwin,16d ago,Be a part of our fun &amp; professional Kitchen brigade at Adina Vibe Hotel Darwin &amp; grow your career with Australia's fastest growing hotel group!
Day Spa Therapist,https://www.seek.com.au/jobs/job/36422415?type=standout,RACV,Melbourne,16d ago,The RACV City Club is looking for an experienced Remedial Massage Therapist to join their One Spa team.
Aboriginal Service Support Officer,https://www.seek.com.au/jobs/job/36422412?type=standard,South Coastal Health and Community Services,Perth,16d ago,"Work with a great clinical team (30hrs pw) in the areas of child and maternal health, advocacy, AOD and mental health in the Rocko and Kwinana areas."
Production Assistant,https://www.seek.com.au/jobs/job/36422389?type=standard,CALMER SUTRA TEA,Melbourne,16d ago,We are looking for an enthusiastic individual to join our small passionate team and assist with production and packing of boutique tea products.
Stock Handler/Supervisor | CBD,https://www.seek.com.au/jobs/job/36422305?type=standout,Rx Management,Sydney,16d ago,Opportunity for an experienced stock handler with supervisory experience to join busy store in Sydney CBD.
Policy Analyst,https://www.seek.com.au/jobs/job/36422286?type=standard,The Smith Family,ACT,16d ago,Be part of an organization that makes a difference
Cleaner,https://www.seek.com.au/jobs/job/36422243?type=standout,Michael Page,ACT,16d ago,"Immediate start available for Cleaners based in Canberra!

Call Natasha immediately on 0405687541"
Communications Advisor,https://www.seek.com.au/jobs/job/36422239?type=standard,HOBAN Recruitment,Melbourne,16d ago,Are you looking to work for a high profile government client specialising in digital communications with a strong focus on stakeholders engagement? 
Assistant in Nursing (Cert 4),https://www.seek.com.au/jobs/job/36422224?type=standout,Aurrum,Gosford & Central Coast,16d ago,Fantastic opportunity for a dynamic and caring AIN to join our team at Aurrum Erina/Terrigal Drive.
Retail Salesperson,https://www.seek.com.au/jobs/job/36422220?type=standard,Cyrus Persian Carpets,Brisbane,16d ago,Cyrus Persian Carpets Browns Plains Store is looking for an experienced sales person to help run a national retail store on a p/t basis.
Swim School Instructors - School Hours,https://www.seek.com.au/jobs/job/36422217?type=standard,Melbourne Sports & Aquatic Centre,Melbourne,16d ago,"MSAC are significantly expanding our Schools Swimming Program in 2018.If you are looking work during school hours, with no weekends - this is for you!"
Property and Leasing Coordinator,https://www.seek.com.au/jobs/job/36421897?type=standout,Element Offices,Sydney,16d ago,Don’t miss this part-time opportunity to work with some of the most innovative start-ups in Sydney. Use your hospitality skills to move into property
Board Support Officer,https://www.seek.com.au/jobs/job/36457714?type=promoted,Our Community Company,West Gippsland and Latrobe Valley,"","Part-time Board Support Officer to manage administration and governance tasks for Our Community Company Ltd, franchisee of Bendigo &amp; Adelaide Bank."
Dental Assistant/Receptionist,https://www.seek.com.au/jobs/job/36502307?type=promoted,Pavco Pty Ltd,Brisbane,"",A modern dental practice situated in Camp Hill needs an enthusiastic &amp; cheerful dental receptionist/dental assistant for approx 30hrs per week.
Office & Production Assistant,https://www.seek.com.au/jobs/job/36422179?type=standard,MindAtlas - Learning & Performance,Melbourne,16d ago,Fast growing dynamic digital business seeking a part-time Office &amp; Production Assistant. This role is conveniently located at our HQ in Armadale.
Diploma Lunch Cover,https://www.seek.com.au/jobs/job/36422165?type=standard,ECMS,Melbourne,16d ago,We are currently seeking an enthusiastic Diploma qualified eduacator. 
Client Service Officer,https://www.seek.com.au/jobs/job/36422145?type=standard,Audio Clinic,Yarra Valley & High Country,16d ago,Join a team that makes a difference. Great opportunity for someone with strong admin &amp; great customer service skills at our Lilydale Clinic.
Accounts Administrator,https://www.seek.com.au/jobs/job/36422118?type=standard,Nikkon Lighting Pty. Ltd,Sydney,16d ago,"Reviewing and reconciling accounts, processing payments to external partners and maintaining updated records of invoices and receipts"
Customer Service Coordinator,https://www.seek.com.au/jobs/job/36422090?type=standard,First 5 Minutes Pty Ltd,Adelaide,16d ago,"Friendly team environment, a chance to show your customer service and organisational skills. Join a fast paced growing national business."
Support Worker - Kids Club,https://www.seek.com.au/jobs/job/36422046?type=standout,Sylvanvale,"Wollongong, Illawarra & South Coast",16d ago,Be a CHANGE MAKER - Make a difference in someone's life at our After School Vacation Care 'Kids Club'.
Participation Plan Officers (ParentsNext),https://www.seek.com.au/jobs/job/36422039?type=standout,11 Recruitment,Northam & Wheatbelt,16d ago,Leading NFP Organisation seeking applications for various regional Western Australian sites. Part Time vacancies available
Airline Baggage Handling Agents,https://www.seek.com.au/jobs/job/36422019?type=standout,Aerocare Flight Support,Cairns & Far North,16d ago,Are you interested in an exciting and rewarding career in the airline industry?
Calling all Teachers!  Want to leave the classroom but still work with kids?,https://www.seek.com.au/jobs/job/36422016?type=standard,Camp Australia,Melbourne,16d ago,"Work with us in OSHC! Support and create fun programs &amp; supervise primary aged children. Full time contract, attractive salary and immediate start!"
Airline Check In Agents,https://www.seek.com.au/jobs/job/36422003?type=standout,Aerocare Flight Support,Cairns & Far North,16d ago,Are you interested in an exciting and rewarding career in the airline industry?
Student Pharmacist - Part Time - Beaumont Hills,https://www.seek.com.au/jobs/job/36422001?type=standard,Chemist Warehouse,Sydney,16d ago,Kick start your pharmacy career with a leading retail pharmacy group! Putting theory into practice is the best way to learn! Pharmacy Students ONLY! 
Health Management Administrative Assistant,https://www.seek.com.au/jobs/job/36421976?type=standard,Independent Practitioner Network,Sydney,16d ago,An exciting opportunity exists for a compassionate individual to support the implementation of Health Management initiatives on the Northern Beaches.
Business Development Manager,https://www.seek.com.au/jobs/job/36421948?type=standard,Cosmopolitan Hotel St Kilda,Melbourne,16d ago,#TeamCosmo is seeking a dynamic &amp; experienced Business Development Manager that will actively generate future &amp; repeat business.
Executive Assistant,https://www.seek.com.au/jobs/job/36421945?type=standard,Convenience Advertising,Brisbane,16d ago,Diverse role in media &amp; advertising for experienced EA. Fun and passionate team. Great parking.
Support Worker,https://www.seek.com.au/jobs/job/36421931?type=standout,Sunnyfield,Sydney,16d ago,"Are you energetic, driven &amp; motivated? Join our young &amp; active house, and make a difference everyday on the lives of people with disabilities."
Cert III Educator - Lower Plenty,https://www.seek.com.au/jobs/job/36421910?type=standard,Mission Australia Early Learning,Melbourne,16d ago,Great Opportunity for a Childcare Certificate 3 qualified Educator to work in this large centre located in Lower Plenty.
Senior Tax Manager,https://www.seek.com.au/jobs/job/36421887?type=standard,Crowe Horwath,Perth,16d ago,"Exciting opportunity available for an experienced Senior Manager to join our growing Crowe Horwath Specialist Tax team, on a part time basis. "
Part-Time Dentist,https://www.seek.com.au/jobs/job/36421841?type=standard,Dental Members Australia,Brisbane,16d ago,Busy Dental Practice seeking Part-Time Dentist.
Part Time Sales Assistant - Chadstone,https://www.seek.com.au/jobs/job/36421834?type=standard,The Athlete's Foot,Melbourne,16d ago,The Athlete's Foot Chadstone is seeking a Part Time Sales Assistant that is available to work during the week and on weekends.
Coordinator Bucasia,https://www.seek.com.au/jobs/job/36421831?type=standout,Junior Adventures Group,Mackay & Coalfields,16d ago,Join the team at Junior Adventures Group to have fun and educate children - 3 month Contract
Receptionist,https://www.seek.com.au/jobs/job/36489797?type=promoted,Personalised Plumbing,Gladstone & Central QLD,"",Receptionist Needed!
TAS / VET Assistant,https://www.seek.com.au/jobs/job/36481578?type=promoted,Catholic Education Office,"Wollongong, Illawarra & South Coast","","Looking for a TAS/VET assistant to assist in the Food Technology, Hospitality, and VET faculties."
"Part time Pharmacy Assistant - TerryWhite Chemmart - The Glen, Glen Waverley",https://www.seek.com.au/jobs/job/36421805?type=standard,Raven's Recruitment Pty Ltd,Melbourne,16d ago,A great opportunity now exists for an experienced Pharmacy Assistant to join TerryWhite Chemmart The Glen on a part-time basis
Maintenance Officer/ Groundsman,https://www.seek.com.au/jobs/job/36421799?type=standard,Australian Regional and Remote Community  Services,Katherine & Northern Australia,16d ago,Rocky Ridge Aged Care Facility and Katherine Community Care needs a Part-time Maintenance Officer/ Groundsman.
Childcare | Cert III | Part-Time| Glebe,https://www.seek.com.au/jobs/job/36421729?type=standout,Montessori Academy,Sydney,16d ago,Montessori Academy is currently seeking a passionate and experienced Early Childhood Room Assistant to join the fantastic Glebe team.
Physiotherapist,https://www.seek.com.au/jobs/job/36421727?type=standard,Advance Therapy Solutions,Brisbane,16d ago,Part Time Musculoskeletal Physiotherapist Private Practice between Greenslopes and Springwood clinics
Patron Services Officer – Part Time,https://www.seek.com.au/jobs/job/36421724?type=standard,City of Karratha,"Port Hedland, Karratha & Pilbara",16d ago,An exciting opportunity awaits to join our Arts &amp; Culture team at our newly opened Red Earth Arts Precinct as a Patron Services Officer.
Business Services Accountant for Mornington Peninsula Practice,https://www.seek.com.au/jobs/job/36421696?type=standout,Port Phillip Group,Mornington Peninsula & Bass Coast,16d ago,Great opportunity for a driven and professional Business Service Accountant to join our friendly team.
Food & Beverage Attendants | Part Time | North Shore,https://www.seek.com.au/jobs/job/36421609?type=standout,Compass Group,Sydney,16d ago,"The world’s biggest food service business has a job for you!
We provide the job. You create the opportunity!"
Group Payroll Officer,https://www.seek.com.au/jobs/job/36421560?type=standout,Adelaide,Accounting,16d ago,"This is a Part-Time Group Payroll Officer opportunity - Responsible for end-to-end weekly, fortnightly and monthly payrolls."
Personal Representative,https://www.seek.com.au/jobs/job/36421557?type=standout,Diagnostic Imaging for Women,Brisbane,16d ago,We are looking for a confident individual with strong interpersonal skills to market our brand and build relationships with other health professionals
Cook | Part Time | Singleton,https://www.seek.com.au/jobs/job/36421546?type=standout,Compass Group,"Newcastle, Maitland & Hunter",16d ago,"Work with the biggest employer of Chefs worldwide
Our kitchen teams cook together and develop together
 
"
Assistant Store Manager,https://www.seek.com.au/jobs/job/36421525?type=standard,Samsonite,Perth,16d ago,Assistant Store Manager of a Rolling Luggage Store at Perth Airport
Site Supervisors and Traffic Controllers,https://www.seek.com.au/jobs/job/36421517?type=standard,Southern Cross Group,Sydney,16d ago,"We are currently seeking an experienced and motivated Site Supervisors and Traffic Controllers with OH&amp;S White Card, Traffic Control Blue and yellow."
Catering Assistant - Parkville,https://www.seek.com.au/jobs/job/36421496?type=standard,Cater Care,Melbourne,16d ago,Part Time Catering Assistants required in Parkville. Various shifts Mon to Sunday Breakfast/Lunch or Dinner Shifts. 
Marketing and Communications Officer,https://www.seek.com.au/jobs/job/36421495?type=standout,Masonic Care Tasmania,Hobart,16d ago,An exciting opportunity has arisen at Masonic Care Tasmania to join a forward thinking state-wide organisation in a rapidly growing industry.
ICC/5550 Cadet Engineer (Civil or Environmental) 3 positions,https://www.seek.com.au/jobs/job/36421473?type=standard,Ipswich City Council,Brisbane,16d ago,Council is seeking expressions of interest from suitable persons considering a local government career as an Engineer (Civil or Environmental).
ICC/5550 Cadet Engineer (Civil or Environmental) 3 positions,https://www.seek.com.au/jobs/job/36421472?type=standard,Ipswich City Council,Brisbane,16d ago,Council is seeking expressions of interest from suitable persons considering a local government career as an Engineer (Civil or Environmental).
Assistant Cook - Aegis Balmoral,https://www.seek.com.au/jobs/job/36421465?type=standard,Aegis Aged Care,Perth,16d ago,Take this opportunity to be a part of Western Australia's largest provider in Residential Aged Care services and make a real difference.
2IC/Lead Educator,https://www.seek.com.au/jobs/job/36421462?type=standard,Parkside Community Child care centre,Adelaide,16d ago,Parkside Community Child Care &amp; Early Learning Centre is looking for a passionate experienced 2IC/ Lead educator to join our team
Banking/Financial Services Litigation Lawyer : 12 Month Contract,https://www.seek.com.au/jobs/job/36421425?type=standard,Legal People,Melbourne,16d ago,12 Month contract now available with leading Mid-Tier  firm's Melbourne office for a talented Litigator for banking &amp; financial services disputes...
Company Secretary,https://www.seek.com.au/jobs/job/36421421?type=standard,Rosebank College,Sydney,16d ago,Part time Company Secretary required for Catholic Secondary College in Five Dock
"NANNY, Babysitting and After School Carer Jobs - Melbourne WIDE",https://www.seek.com.au/jobs/job/36424846?type=promoted,Melbourne's Leading Nanny Agency,Melbourne,"",Looking for a new job? Have a passion for working with children? We have loads of Families MELBOURNE WIDE looking for the perfect Nanny! APPLY TODAY!!
Administration / Personal Assistant,https://www.seek.com.au/jobs/job/36525516?type=promoted,Peninsula Air Conditioning,Gosford & Central Coast,"",Part-time Administrator/PA for vibrant Northern Beaches Air Conditioning business position located in our remote office in Killcare Heights.
"Part Time Chef - Aged Care, Frankston South",https://www.seek.com.au/jobs/job/36421388?type=standard,Cater Care,Melbourne,16d ago,Part Time Chef required at Aged Care in Frankston South. Friday 7:00am - 3:30pm Saturday &amp; Sunday 10.30am - 6.00pm Weekend penalty rates
Payroll Specialist,https://www.seek.com.au/jobs/job/36421343?type=standard,Wrightway Security,Sydney,16d ago,Immediate start with flexible work hours! Experience in payroll and accounts receivables is essential...
Early Childhood Teacher  - Townsville Region,https://www.seek.com.au/jobs/job/36421299?type=standard,Mission Australia Early Learning,Northern QLD,16d ago,"Newly created ECT vacancy at our childcare centre in Kirwan, Townsville this is a fun and nurturing environment please click on for more details."
Grants and Submissions Writer,https://www.seek.com.au/jobs/job/36421276?type=standard,Melbourne,CBD & Inner Suburbs,16d ago,• 12 month part time fixed term contract • 3 days per week (days negotiable) • Salary packaging available • Position based in North Melbourne
